LA,URN,NTEA,NTEAAS,NNONTEA,NFTETEA,NFTETEAAS,NFTENONTEA,RATPUPTEA,SALARY
888,119544,8,6,7,7.6,4.3,1.3,16.8,36536
888,119545,3,4,2,2.5,1.9,0.8,8.8,41227
888,119546,5,3,1,3.1,1.8,0.7,8.8,39079
888,119547,8,6,5,6.8,1.8,1.4,18.5,39818
888,119548,11,6,4,8.2,3.1,2.0,20.1,36228
888,119549,6,8,3,6.0,4.5,1.3,26.3,36968
888,119550,11,12,8,7.9,4.9,2.1,21.0,37339
888,119551,15,20,15,11.1,8.2,3.9,21.2,38230
888,119552,10,13,5,9.3,7.7,1.8,22.4,37702
888,119553,9,14,4,8.0,7.6,1.5,20.0,35211
888,119555,4,6,2,3.8,4.0,1.1,25.1,39312
888,119556,11,13,7,9.6,7.2,2.1,25.6,36183
888,119557,10,9,6,7.7,5.9,2.3,25.5,38594
888,119558,6,11,7,5.7,6.6,1.5,20.2,38700
888,119559,7,10,4,6.8,5.1,1.4,22.0,39750
888,119560,6,8,6,5.0,3.4,1.6,21.0,39674
888,119561,4,3,5,3.6,2.3,1.6,13.6,38038
888,119562,6,5,6,6.0,3.4,2.1,23.3,37859
888,119563,11,24,3,10.1,9.8,1.3,24.3,37586
888,119564,8,9,1,8.0,6.8,0.8,19.9,36364
888,119565,10,12,1,9.1,7.4,1.0,22.2,41250
888,119566,10,13,8,8.0,5.8,1.8,23.9,39072
888,119567,8,9,10,7.6,4.3,2.9,18.3,34128
888,119568,8,15,8,7.5,6.5,2.3,27.7,39104
888,119569,10,13,9,8.6,7.5,2.7,24.3,39370
888,119570,6,9,3,5.4,4.8,1.3,21.3,38899
888,119571,5,5,4,5.0,2.7,1.0,16.6,35794
888,119572,3,5,2,2.8,3.3,1.2,20.4,37839
888,119573,11,8,8,8.6,4.6,1.9,18.3,39305
888,119574,6,4,4,4.7,1.9,1.4,15.1,35895
888,119575,13,17,6,11.0,9.6,2.4,24.6,38926
888,119576,7,5,2,5.3,3.3,0.9,18.8,36816
888,119577,4,3,4,3.2,2.1,0.8,16.4,41097
888,119578,14,15,8,10.0,8.2,2.2,23.1,37108
888,119579,10,17,3,8.6,7.6,1.3,24.1,36959
888,119583,10,13,5,8.0,8.2,1.7,23.5,39040
888,119584,10,11,5,8.1,5.8,1.5,23.6,38647
888,119585,9,12,8,8.4,6.4,2.5,25.4,33450
888,119586,9,17,5,8.6,12.9,2.4,24.9,44142
888,119587,12,12,12,9.9,7.1,3.0,25.4,40738
888,119588,8,12,8,8.0,6.6,2.4,20.6,37283
888,119589,10,9,6,8.4,4.5,1.7,20.5,37709
888,119590,7,9,4,6.9,4.5,1.4,15.8,33250
888,119592,7,10,6,6.5,7.3,1.8,16.6,36092
888,119602,18,27,16,16.1,13.8,4.5,26.2,39556
888,119603,26,39,10,23.4,25.0,3.2,18.7,35235
888,119604,21,31,9,19.3,22.0,5.5,20.7,37527
888,119605,10,20,7,9.2,10.2,2.0,23.2,36406
888,119606,10,8,7,8.2,5.5,2.5,18.7,32478
888,119607,9,20,10,9.0,11.8,2.6,30.2,40072
888,119608,12,14,5,10.2,7.8,2.6,17.8,35441
888,119609,9,10,3,8.6,5.7,1.3,24.3,42275
888,119610,9,14,6,8.6,9.7,2.2,23.6,40639
888,119611,6,12,2,6.0,8.0,1.2,26.5,35286
888,119612,12,8,5,8.7,4.7,1.6,19.5,37856
888,119613,6,5,2,4.8,2.4,1.1,10.9,38023
888,119614,7,8,5,4.8,3.3,1.6,21.8,40787
888,119616,15,16,12,13.6,12.3,3.7,17.3,34384
888,119617,8,6,3,8.0,3.2,0.6,17.4,37217
888,119618,7,6,7,4.9,3.9,2.4,18.8,33320
888,119619,3,4,3,2.5,1.6,1.2,15.9,40428
888,119620,12,17,8,11.6,9.9,2.5,17.0,36877
888,119621,13,16,8,10.0,9.5,2.0,20.7,34419
888,119622,12,8,9,8.5,4.8,2.0,19.7,39028
888,119623,7,10,7,6.8,5.8,2.3,20.6,32864
888,119624,18,17,6,17.3,13.2,2.1,19.3,32978
888,119625,5,4,3,2.8,1.3,0.9,9.7,38065
888,119626,8,9,4,7.2,4.1,1.5,20.8,36125
888,119627,11,12,9,8.8,8.3,2.8,23.5,36455
888,119628,8,12,3,7.1,7.8,1.3,31.0,38311
888,119629,5,13,8,5.0,4.9,1.4,19.0,33173
888,119630,3,2,2,3.0,0.7,0.9,6.7,39247
888,119631,9,11,7,8.6,6.0,1.9,24.1,39168
888,119632,12,15,10,9.9,8.5,2.7,21.6,35756
888,119633,5,8,4,5.0,5.3,1.1,16.4,34093
888,119634,6,5,4,5.3,2.6,1.3,18.5,38882
888,119635,10,11,3,9.0,6.5,1.7,21.4,38971
888,119636,9,6,8,7.9,3.5,2.9,19.6,34228
888,119637,13,12,8,10.1,4.9,1.7,23.1,38099
888,119638,10,13,7,8.5,7.6,2.0,24.3,39326
888,119639,15,14,7,13.0,9.7,1.5,25.0,33470
888,119640,9,8,8,7.5,4.7,1.9,27.4,36936
888,119641,5,5,1,3.8,2.8,0.8,16.7,39082
888,119642,15,12,3,11.4,8.4,1.1,21.4,36137
888,119643,4,3,2,2.7,2.0,0.7,13.0,34675
888,119644,10,10,5,8.1,5.0,1.8,25.6,40282
888,119645,6,16,4,5.5,7.5,1.6,32.9,43435
888,119646,11,13,5,9.1,7.6,1.5,18.9,40303
888,119647,5,4,4,5.0,2.6,1.2,13.8,35640
888,119648,13,14,9,11.7,8.1,2.6,19.4,37295
888,119650,11,14,6,9.3,7.8,2.0,21.3,34008
888,119651,4,8,3,3.8,4.9,1.2,20.8,39997
888,119652,4,4,4,3.1,1.7,1.4,34.0,35511
888,119653,10,14,8,9.4,8.9,2.7,22.6,34831
888,119654,9,16,10,8.3,10.2,3.5,25.2,38173
888,119655,8,17,8,7.2,10.6,2.5,28.1,38401
888,119656,15,18,9,13.7,12.7,2.9,22.4,40844
888,119657,7,10,9,6.0,7.7,2.6,23.0,40151
888,119658,12,14,6,10.7,11.0,1.7,19.4,35693
888,119659,6,12,3,5.2,5.5,1.3,23.1,36897
888,119660,10,14,10,10.0,9.4,3.0,24.9,40023
888,119661,5,9,3,5.0,7.0,1.3,25.4,37737
888,119662,9,14,5,7.6,8.6,2.4,19.4,37687
888,119663,7,6,5,6.2,4.2,2.3,21.9,36614
888,119664,7,10,7,6.4,6.1,3.0,20.2,34312
888,119665,10,9,7,9.0,6.5,2.0,23.2,36102
888,119668,9,18,2,8.0,9.4,1.5,22.5,38025
888,119669,6,3,5,5.1,1.4,1.6,17.5,37675
888,119670,10,9,3,9.4,5.8,1.4,22.1,38036
888,119671,9,12,8,8.4,7.7,2.9,24.4,36353
888,119672,8,13,6,8.0,7.7,2.3,26.6,38908
888,119673,10,19,10,8.8,10.9,2.8,24.5,36504
888,119674,9,9,8,8.0,5.6,2.5,25.3,41347
888,119675,8,7,6,7.0,4.7,1.5,17.0,33936
888,119676,12,12,8,10.3,5.7,2.1,21.2,36429
888,119677,16,22,9,14.4,14.7,2.7,22.2,37691
888,119678,4,7,5,3.6,2.5,0.8,14.6,40401
888,119679,8,8,6,7.1,5.4,1.5,19.7,38906
888,119680,4,1,1,2.7,0.4,0.8,27.0,39584
888,119681,6,5,4,5.0,3.0,1.5,17.9,38965
888,119682,19,23,18,18.2,13.0,5.3,23.2,36597
888,119683,6,4,4,5.0,2.6,1.3,17.9,40285
888,119684,11,8,8,11.0,5.3,5.4,21.9,35848
888,119685,9,7,7,5.8,5.1,1.4,24.8,35175
888,119686,4,4,1,3.1,2.0,1.0,12.5,40140
888,119687,7,7,5,6.3,4.3,1.5,23.0,38924
888,119688,4,4,1,2.0,1.6,0.8,20.3,40582
888,119689,5,2,2,3.5,1.8,0.9,8.9,34790
888,119690,7,10,4,6.0,8.1,1.4,19.2,34387
888,119693,35,44,29,25.8,20.2,6.9,20.8,35828
888,119694,6,11,6,5.8,4.8,1.2,18.1,38317
888,119695,7,8,3,6.4,4.9,1.7,32.7,41019
888,119696,6,9,5,5.4,5.3,1.1,20.2,38019
888,119697,7,6,8,7.0,4.1,4.4,22.4,31771
888,119698,19,22,10,14.5,12.0,3.1,21.3,34923
888,119699,17,18,9,13.3,7.8,2.9,21.2,32863
888,119700,12,13,5,10.7,8.5,1.6,15.6,38464
888,119701,4,3,4,3.1,1.6,1.3,16.6,38083
888,119702,12,13,6,8.8,6.9,1.5,23.9,39417
888,119703,11,20,9,10.8,14.2,2.9,22.9,35760
888,119704,12,18,10,12.0,11.2,3.2,24.8,33793
888,134603,8,16,9,7.8,9.9,2.4,23.5,43934
888,134599,24,39,16,21.6,24.5,4.8,15.9,37815
888,119705,9,14,8,8.2,6.4,1.7,25.6,37619
888,134598,18,22,17,16.0,16.7,5.0,15.4,36684
888,119707,61,25,20,56.0,19.4,17.9,13.2,40450
888,136801,24,8,18,21.8,6.2,13.5,16.6,31730
888,139130,31,12,10,27.4,9.4,8.7,12.8,40014
888,119711,73,17,29,68.4,14.4,25.5,14.3,38856
888,139792,15,1,6,14.2,1.0,5.6,8.2,35201
888,141028,6,1,3,5.1,1.0,2.6,6.6,37848
888,136717,68,17,23,65.0,13.2,21.6,16.8,36753
888,119714,53,21,23,51.4,17.1,16.8,15.7,36982
888,119716,77,23,27,71.8,17.7,24.1,16.8,38093
888,119717,42,17,18,39.5,12.2,13.6,13.5,42590
888,119719,60,24,22,57.2,18.7,17.3,16.5,40399
888,119721,44,17,16,39.5,14.6,15.0,15.4,40792
888,119722,63,17,26,60.7,13.3,17.5,14.0,39275
888,119723,31,12,13,28.9,7.7,11.8,12.7,39480
888,119725,31,11,13,30.3,9.4,8.9,16.1,43655
888,136997,36,13,17,33.0,7.9,13.5,16.8,38214
888,119738,50,19,14,47.4,15.0,10.8,15.5,41388
888,138948,40,12,18,38.6,10.0,14.5,15.7,38370
888,119740,92,31,44,87.6,25.1,33.0,16.3,40626
888,139290,22,9,13,20.4,7.0,11.2,15.1,37923
888,119743,52,17,13,49.1,13.3,11.2,12.9,37113
888,119744,75,22,23,72.1,18.0,22.2,16.7,36553
888,119745,39,16,19,35.8,13.3,16.4,12.8,43586
888,119746,49,14,19,47.0,8.9,13.5,14.5,37795
888,137342,48,12,21,42.7,6.1,15.4,16.5,38456
888,119748,51,11,17,46.7,7.7,13.1,14.7,36540
888,119749,52,16,14,48.3,10.9,11.1,14.6,39032
888,119751,47,19,16,43.4,13.6,13.7,14.5,40671
888,137768,42,12,23,40.0,6.0,20.4,14.5,34362
888,119753,35,16,15,34.4,12.1,12.7,15.3,37610
888,137111,51,15,22,44.1,11.0,19.2,15.4,37891
888,119757,55,13,25,51.5,10.4,19.3,15.1,37750
888,119758,32,15,18,31.5,12.8,14.0,10.4,43353
888,119759,53,22,17,50.1,17.0,14.3,18.0,40750
888,119761,120,31,45,114.1,26.4,35.3,12.7,38621
888,138647,62,17,18,61.6,15.3,16.2,16.7,33638
888,119765,47,10,15,39.1,6.3,13.3,17.2,40241
888,119767,109,27,30,99.6,19.5,28.5,15.7,39035
888,138544,33,14,11,29.3,10.6,10.2,20.0,39490
888,119770,48,19,19,46.2,16.6,16.7,16.6,39944
888,119771,41,16,20,40.2,13.3,15.3,15.5,41317
888,119773,47,18,17,44.2,14.2,15.8,13.1,40139
888,119774,45,26,16,39.2,19.8,14.5,13.9,40244
888,132834,103,22,45,94.9,14.2,34.7,15.3,38614
888,119775,64,20,23,55.6,12.6,16.7,16.7,38841
888,119779,60,17,24,54.7,12.1,19.7,16.4,38966
888,119780,51,30,18,48.3,24.7,15.0,14.2,39429
888,119781,26,16,9,25.8,12.5,8.4,11.7,39472
888,119782,63,15,15,60.0,12.0,13.2,13.8,37462
888,119784,47,17,16,44.0,12.7,12.1,16.0,38957
888,119785,46,19,21,44.6,13.9,11.1,16.6,41633
888,137296,58,15,21,56.3,10.3,15.7,16.2,39972
888,119788,50,21,15,45.8,11.5,12.6,17.4,40474
888,119789,46,12,16,42.2,8.2,13.8,17.7,40701
888,137421,92,29,28,88.7,24.8,22.7,14.8,33957
888,119792,42,13,17,39.3,7.7,12.7,17.4,39991
888,119794,65,13,15,58.6,8.9,13.4,14.5,38069
888,136893,67,12,21,62.7,7.4,18.1,17.7,39151
888,136731,107,24,39,101.3,19.9,33.4,17.0,37321
888,119797,37,12,15,35.2,10.2,11.6,12.3,36123
888,119798,58,26,16,53.1,21.6,14.6,14.4,40491
888,119799,52,16,28,49.7,12.3,19.5,16.2,38738
888,119800,29,7,9,27.9,5.3,5.6,13.4,37529
888,119801,66,21,23,61.5,13.9,19.1,16.9,39813
888,119802,62,17,16,56.9,11.6,12.6,15.7,39462
888,119803,54,19,14,52.4,12.9,11.2,14.7,38340
888,119804,50,23,23,48.2,17.6,17.8,14.5,40476
888,134989,72,38,23,69.7,32.8,22.4,14.6,39068
888,134990,67,27,18,66.3,23.5,15.0,13.0,39566
888,134994,58,32,24,57.0,25.1,21.1,13.4,38687
888,134995,36,16,15,34.8,13.3,11.4,9.5,44077
888,134996,92,47,25,85.1,40.4,17.7,11.4,37730
888,134997,83,31,24,76.2,27.2,20.1,16.1,38757
888,135000,45,1,9,29.5,1.0,8.4,12.3,40207
888,135003,69,18,41,66.7,14.2,30.9,13.9,39133
888,119805,12,10,7,10.7,6.3,2.1,18.1,38386
888,119806,13,13,8,12.2,8.9,2.5,23.1,35586
888,119807,13,18,9,10.9,9.0,2.8,26.2,38951
888,119808,11,10,8,10.1,6.5,2.5,18.8,35365
888,137512,9,11,11,8.0,6.1,3.3,22.9,33469
888,119483,9,5,6,6.2,3.5,2.1,21.2,37119
888,135860,11,12,11,11.0,8.4,3.5,30.7,36513
888,138835,82,5,34,76.3,3.9,27.4,15.9,38231
888,136742,84,10,41,67.6,7.0,36.1,15.2,41367
888,136381,62,8,26,54.2,4.7,23.0,16.3,39430
888,136390,87,6,37,80.5,3.9,25.2,15.2,39952
888,119813,64,13,20,60.8,9.0,15.9,15.6,39116
888,119814,48,10,18,46.0,5.6,13.8,16.5,39958
888,119816,56,15,12,51.8,12.2,8.0,11.8,38901
888,137498,18,13,8,16.6,9.6,6.8,12.1,24399
888,135649,87,23,39,83.7,18.5,35.7,13.2,35597
888,135936,63,14,17,61.5,11.2,15.6,12.1,39453
888,119861,8,38,4,8.0,31.6,3.4,4.0,42459
888,119866,9,8,4,8.4,7.7,2.3,3.9,44736
888,119873,13,35,7,12.0,32.1,6.5,6.3,43384
888,119876,25,43,10,20.3,33.3,4.4,7.1,41851
888,119877,21,34,4,20.1,29.3,3.6,7.7,36678
888,119878,15,18,3,14.2,14.6,2.1,5.7,42809
888,119879,7,16,4,7.0,13.7,2.8,6.0,38771
888,119880,13,11,2,10.5,9.9,2.0,6.2,41250
888,119883,18,46,9,17.4,36.2,5.9,7.6,46101
888,119887,13,37,11,11.9,31.0,4.8,6.3,39417
888,119889,12,36,6,10.9,27.9,3.0,7.6,38953
888,119891,24,68,14,23.7,55.4,9.0,6.5,40236
888,119892,17,48,12,13.4,39.6,5.2,7.6,43165
888,119893,11,27,11,10.4,20.8,4.1,5.7,40913
888,119894,12,46,5,11.8,34.6,3.0,6.9,42327
888,119895,8,11,3,6.5,10.2,1.6,6.0,43281
888,119897,11,36,4,10.6,28.8,2.0,7.5,41067
888,119898,6,12,3,6.0,10.6,1.9,5.7,42037
888,131479,14,36,6,13.6,32.2,4.0,6.0,39899
888,133688,5,9,1,5.0,7.7,1.0,5.6,47470
888,134625,11,12,2,10.1,11.0,2.0,5.4,40298
888,135012,11,40,7,11.0,33.8,2.6,8.1,41119
888,135013,16,55,4,15.4,41.9,3.9,7.6,42110
888,135014,8,37,9,8.0,31.3,3.8,9.1,44406
888,135015,14,57,4,13.5,46.4,3.5,8.8,45632
888,131258,14,25,1,14.0,21.4,1.0,6.6,41988
888,131259,8,24,9,7.4,18.4,4.0,7.0,42417
888,135346,22,51,13,20.6,40.5,6.9,6.7,41476
888,135347,11,36,7,10.8,25.4,2.7,6.2,43336
888,135457,9,14,4,9.0,12.8,2.8,5.6,44760
889,119084,2,15,1,1.8,14.0,1.0,22.8,SUPP
889,119091,2,5,1,2.0,5.0,0.9,33.3,SUPP
889,119092,2,3,1,1.2,2.9,1.0,27.9,SUPP
889,119099,2,1,9,0.5,0.7,6.9,SUPP,SUPP
889,132128,16,9,2,15.6,8.4,2.0,9.0,42324
889,134252,4,4,1,4.0,3.6,1.0,0.3,39412
889,139413,7,12,5,7.0,11.7,5.0,6.3,40990
889,119115,24,29,16,5.8,19.7,6.8,SUPP,SUPP
889,119116,12,15,10,8.2,11.0,3.8,26.9,40410
889,139813,15,19,5,13.6,14.5,4.5,24.3,26853
889,140559,13,20,9,12.4,13.2,3.6,17.3,35907
889,119118,18,21,4,16.7,15.9,1.5,16.8,35317
889,119119,18,28,11,16.0,17.0,5.1,19.2,36029
889,119120,18,19,12,16.2,14.3,4.7,18.2,36739
889,119121,17,20,15,16.3,14.2,4.2,17.1,34456
889,119122,18,27,19,15.8,17.0,6.0,13.5,32706
889,119123,15,24,15,14.2,18.6,4.2,21.1,38354
889,119124,26,32,21,24.6,16.9,5.4,19.5,36352
889,119125,14,20,10,13.6,11.7,4.3,18.2,32528
889,119127,20,27,18,19.4,18.5,4.8,20.1,37696
889,119136,19,33,20,17.0,22.4,5.0,19.4,37921
889,119163,24,17,15,19.9,10.0,5.6,20.2,39127
889,119201,5,4,5,5.0,2.0,1.9,16.0,35095
889,119220,13,17,5,11.2,13.2,2.0,17.7,36836
889,119221,14,20,9,13.4,13.1,3.0,16.5,36718
889,119222,32,57,46,30.5,34.1,13.2,15.4,37565
889,119294,19,34,23,18.2,16.0,7.2,22.5,36975
889,119295,9,5,5,9.0,3.6,1.9,20.3,39279
889,119344,9,18,9,9.0,9.3,3.1,23.2,35695
889,119355,23,34,18,22.0,19.4,5.4,20.4,37173
889,119356,22,23,18,20.4,15.8,6.1,20.2,35261
889,119357,15,32,12,14.2,17.2,3.8,19.6,34541
889,119408,16,12,11,14.7,6.3,3.3,15.2,33855
889,139514,18,24,4,18.0,17.1,3.3,18.6,34707
889,132045,21,29,10,20.2,25.7,5.2,20.1,36438
889,119423,11,18,10,10.2,11.4,3.4,20.5,38781
889,119439,33,39,21,30.9,26.4,9.2,14.7,37778
889,119455,9,9,8,8.7,4.8,2.2,21.5,38472
889,141483,12,27,10,10.5,15.6,5.3,17.0,35188
889,140891,11,NA,NA,10.6,NA,NA,15.1,37747
889,119458,14,28,15,12.5,12.2,4.9,21.4,34432
889,119459,4,4,2,1.1,2.3,1.4,38.1,SUPP
889,119498,12,11,9,10.8,6.6,3.1,NA,41240
889,119499,17,18,12,16.1,13.9,5.1,19.8,34387
889,119501,12,9,12,11.8,5.5,2.9,17.7,38960
889,119502,20,19,12,19.2,11.7,5.1,19.3,35457
889,119503,8,15,8,7.6,9.1,3.5,25.5,40952
889,119505,12,33,12,12.0,20.7,3.8,21.8,38052
889,119510,12,13,8,10.0,9.8,2.6,18.4,35478
889,119511,17,14,16,15.2,9.4,6.6,14.1,39708
889,119512,10,16,5,9.5,10.7,1.9,18.2,33443
889,119513,12,15,13,7.2,10.6,4.6,29.1,42317
889,119514,20,29,24,18.7,16.6,8.8,23.7,38631
889,119516,14,17,8,5.3,14.0,4.2,42.3,SUPP
889,119517,10,15,7,9.0,6.6,2.5,22.8,37133
889,119615,13,20,3,11.7,13.9,1.9,17.7,36698
889,119649,11,16,10,10.0,9.1,2.6,20.1,37670
889,119666,9,15,7,9.0,8.3,2.5,22.4,41553
889,119667,8,6,6,7.5,3.9,1.7,17.7,36668
889,133987,19,25,20,17.9,16.5,7.1,23.4,38609
889,119706,11,15,2,10.2,12.2,1.5,20.0,37760
889,138220,22,5,10,21.7,3.8,10.0,16.2,37414
889,139924,NA,2,1,NA,2.0,1.0,NA,NA
889,119715,96,45,36,93.2,34.6,31.3,12.8,38700
889,140879,69,18,14,66.0,15.4,13.0,13.9,39069
889,119763,61,21,23,60.2,19.6,23.0,NA,33626
889,119790,73,42,25,71.5,31.8,21.7,11.2,40338
889,119793,70,47,36,SUPP,35.9,31.2,13.1,40862
889,134906,61,29,23,58.1,24.8,18.2,13.4,35948
889,135089,60,18,25,55.9,13.9,23.2,13.9,34315
889,119200,12,16,8,10.6,8.4,2.8,21.8,36289
889,136900,108,26,31,100.3,18.7,29.3,14.7,37016
889,141165,91,6,27,84.5,5.0,25.3,11.0,34020
889,135580,90,40,30,88.9,36.8,29.3,13.5,36229
889,141016,3,2,1,3.0,2.0,1.0,2.0,30173
889,119858,10,9,4,8.2,8.5,3.6,6.2,32680
889,132051,23,74,25,21.7,53.9,14.3,6.2,44307
890,131772,28,20,8,27.3,17.4,7.8,6.8,40064
890,140673,23,31,5,22.6,27.0,5.0,18.8,34207
890,141115,14,19,14,12.2,7.5,5.0,18.3,34471
890,119240,25,30,8,23.4,25.6,5.3,18.4,33324
890,138538,29,24,19,27.2,17.6,10.3,22.5,36536
890,119246,34,28,23,31.9,21.5,7.6,18.3,34490
890,138739,31,38,19,28.8,17.9,6.5,21.1,36392
890,140124,35,24,22,29.0,13.8,10.1,21.3,34240
890,138927,23,25,42,22.2,21.6,26.8,20.2,37341
890,138300,36,37,24,34.1,29.2,10.9,18.9,36849
890,137359,21,21,16,18.1,15.9,6.8,18.3,35341
890,119345,15,8,13,13.3,6.3,8.1,15.9,38810
890,119348,24,22,14,22.0,16.7,6.1,15.9,37115
890,138847,33,30,26,29.8,22.9,7.8,20.9,35191
890,131414,13,11,12,11.9,8.0,4.6,13.6,36055
890,133291,26,28,17,25.0,24.0,11.4,16.2,32346
890,119411,27,17,11,25.8,10.7,6.1,16.2,38252
890,119593,31,27,26,28.7,14.3,7.4,17.8,33708
890,119594,22,21,8,19.8,12.6,4.0,20.1,36244
890,119595,14,21,8,14.0,12.5,3.5,15.8,37168
890,119596,11,9,14,9.8,6.1,3.6,21.0,33405
890,119598,20,26,18,19.4,17.7,8.0,22.5,33145
890,119599,13,11,15,11.4,5.0,6.0,18.6,35892
890,119600,12,8,11,9.7,5.6,5.7,21.3,34485
890,141288,16,11,11,13.6,8.4,3.5,15.9,32348
890,119691,10,11,8,9.5,7.9,2.9,21.4,37858
890,119692,12,14,10,10.7,6.8,2.8,18.2,37042
890,140128,32,36,20,29.6,22.3,12.2,15.5,36517
890,134967,20,19,16,18.4,13.3,5.1,21.8,38386
890,131070,32,20,27,29.6,14.3,11.8,20.5,37963
890,139675,61,28,37,60.0,24.6,33.4,13.2,33598
890,140021,55,15,22,54.4,14.1,21.0,14.0,37836
890,141132,59,11,26,57.3,9.8,24.7,12.3,38510
890,119732,66,28,46,65.0,20.5,22.8,16.9,38315
890,137973,92,2,31,88.2,2.0,29.2,15.9,38835
890,140759,70,15,26,65.4,13.1,22.1,14.6,40774
890,141257,86,25,24,82.7,20.1,21.4,14.5,37792
890,140200,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
890,140143,24,9,34,22.9,6.6,21.3,6.9,43433
890,119868,8,27,2,7.8,22.0,1.4,6.7,39604
890,119871,14,27,26,13.2,19.4,16.0,7.2,42114
891,138769,4,4,3,4.0,4.0,3.0,3.5,39090
891,138770,2,2,3,2.0,2.0,3.0,NA,SUPP
891,137810,23,14,5,21.0,11.2,4.7,18.7,36566
891,138146,19,14,4,17.7,11.3,3.8,16.2,30215
891,138238,20,22,7,17.4,16.9,5.5,24.3,35697
891,138570,10,14,4,9.6,11.9,2.9,22.2,36114
891,138676,17,22,4,16.4,17.2,3.6,23.6,36604
891,134202,16,7,4,12.0,5.6,3.0,20.7,35852
891,138997,14,8,2,14.0,6.2,1.6,11.7,25992
891,122403,22,14,3,18.7,13.5,3.0,19.8,36222
891,122404,13,16,2,11.4,11.9,1.5,18.3,34653
891,139215,12,7,3,10.4,5.7,2.2,18.1,32627
891,139941,8,6,1,6.6,5.0,0.8,22.4,40942
891,140357,17,9,5,17.0,7.7,3.9,15.7,32625
891,140398,12,15,4,12.0,13.8,3.8,26.5,38307
891,140544,14,13,4,13.3,8.7,3.4,21.6,35575
891,140613,6,7,3,5.3,3.3,1.5,19.4,33016
891,140616,20,20,6,17.8,17.1,3.9,20.6,32734
891,140659,9,11,1,9.0,9.8,1.0,18.2,35871
891,140637,16,15,4,14.6,12.7,3.1,23.4,34386
891,122440,10,12,4,10.0,9.2,3.3,25.3,34973
891,122441,13,8,6,11.7,6.1,4.8,23.8,36355
891,122452,8,9,3,7.6,7.1,1.1,21.1,35701
891,122453,10,8,2,9.0,6.0,1.5,19.1,36962
891,122458,12,8,4,10.6,6.8,3.6,21.9,36606
891,122463,19,18,2,17.1,11.3,1.8,22.7,37478
891,140086,17,16,4,15.9,13.6,3.7,22.2,40251
891,122468,23,23,3,20.5,20.5,2.5,22.0,35001
891,122473,19,18,3,14.8,13.2,1.5,23.7,35426
891,122488,8,11,2,7.1,8.8,1.7,21.7,37344
891,122490,13,14,3,11.0,10.1,2.4,24.6,35477
891,122496,8,11,3,8.0,10.5,1.8,24.6,39336
891,122497,5,5,3,5.0,4.7,1.8,22.8,39987
891,122498,8,11,2,6.1,7.9,1.5,22.2,35694
891,122501,12,6,4,11.1,5.4,3.6,18.9,36536
891,122509,14,5,3,12.1,3.9,1.7,19.9,38408
891,122510,11,4,4,10.4,1.6,3.0,23.4,37936
891,122511,9,8,2,7.3,4.3,1.3,24.7,39456
891,122512,24,15,4,19.6,11.7,2.0,22.8,35159
891,122513,12,8,4,8.6,5.4,2.1,23.3,38466
891,122516,12,9,2,9.7,7.1,1.5,17.6,35178
891,122519,10,10,3,9.2,8.7,2.3,20.0,34194
891,122520,8,16,2,8.0,14.7,1.6,22.6,43444
891,122521,14,16,3,12.2,10.9,2.8,17.7,40753
891,122522,12,9,3,10.8,6.3,2.2,18.7,35839
891,122523,12,6,3,10.0,4.7,2.7,18.2,35935
891,122524,9,7,3,8.3,6.1,2.7,18.4,29143
891,122525,18,12,3,14.5,7.2,2.7,23.3,37027
891,122528,23,14,3,18.2,10.6,2.6,21.5,33932
891,122529,12,5,2,10.2,3.1,1.6,16.8,39390
891,122530,10,6,3,7.5,4.6,2.4,18.0,36780
891,122531,13,7,3,10.5,4.3,1.9,19.5,31920
891,122532,9,12,2,8.0,10.0,1.4,23.8,37198
891,122533,11,7,4,9.5,6.3,2.4,22.6,38441
891,122534,17,6,5,13.2,5.2,3.9,17.6,35247
891,122535,10,9,2,8.7,7.8,1.1,20.8,33491
891,122536,19,7,4,16.2,6.2,2.8,24.0,37968
891,122539,26,15,5,22.0,13.6,3.3,18.1,34504
891,122540,11,5,3,9.7,4.1,1.9,16.3,35667
891,122541,10,10,3,8.3,7.5,2.0,20.9,37498
891,122543,16,8,3,13.7,5.8,2.5,20.1,35320
891,122544,11,11,3,9.4,7.7,1.5,22.4,37169
891,122545,15,13,2,13.2,7.5,1.8,18.2,34404
891,122546,7,6,4,7.0,5.3,1.9,25.4,36300
891,122547,11,13,4,10.1,9.3,2.3,18.9,34757
891,122548,10,14,3,9.6,11.2,2.8,24.2,38247
891,122551,10,13,3,7.7,9.4,1.8,26.7,39429
891,140071,26,15,8,23.8,12.8,3.6,18.9,31749
891,138070,15,12,3,12.8,8.4,2.9,23.0,33009
891,122554,11,7,3,10.2,5.2,3.0,23.3,35546
891,122555,12,11,4,9.5,8.6,3.3,21.6,35998
891,122556,6,7,7,5.2,3.5,2.4,19.7,38519
891,122559,13,15,4,10.6,10.8,1.7,22.1,37700
891,122560,11,14,3,9.6,8.6,2.4,24.1,38221
891,122562,11,8,3,10.6,7.1,2.6,20.2,34915
891,122563,16,21,4,15.6,17.3,3.3,20.2,36310
891,122566,8,5,2,7.0,5.0,1.4,22.1,35603
891,122571,7,6,3,7.0,4.5,2.5,23.7,34176
